dni,ghi,period_end,period
0,56,2023-11-19 23:00:00+00:00,PT60M
0,1,2023-11-20 00:00:00+00:00,PT60M
0,0,2023-11-20 01:00:00+00:00,PT60M
0,0,2023-11-20 02:00:00+00:00,PT60M
0,0,2023-11-20 03:00:00+00:00,PT60M
0,0,2023-11-20 04:00:00+00:00,PT60M
0,0,2023-11-20 05:00:00+00:00,PT60M
0,0,2023-11-20 06:00:00+00:00,PT60M
0,0,2023-11-20 07:00:00+00:00,PT60M
0,0,2023-11-20 08:00:00+00:00,PT60M
0,0,2023-11-20 09:00:00+00:00,PT60M
0,0,2023-11-20 10:00:00+00:00,PT60M
0,0,2023-11-20 11:00:00+00:00,PT60M
0,29,2023-11-20 12:00:00+00:00,PT60M
11,174,2023-11-20 13:00:00+00:00,PT60M
97,358,2023-11-20 14:00:00+00:00,PT60M
318,570,2023-11-20 15:00:00+00:00,PT60M
587,788,2023-11-20 16:00:00+00:00,PT60M
788,935,2023-11-20 17:00:00+00:00,PT60M
860,970,2023-11-20 18:00:00+00:00,PT60M
855,909,2023-11-20 19:00:00+00:00,PT60M
815,773,2023-11-20 20:00:00+00:00,PT60M
739,579,2023-11-20 21:00:00+00:00,PT60M
524,336,2023-11-20 22:00:00+00:00,PT60M
33,80,2023-11-20 23:00:00+00:00,PT60M
0,1,2023-11-21 00:00:00+00:00,PT60M
0,0,2023-11-21 01:00:00+00:00,PT60M
0,0,2023-11-21 02:00:00+00:00,PT60M
0,0,2023-11-21 03:00:00+00:00,PT60M
0,0,2023-11-21 04:00:00+00:00,PT60M
0,0,2023-11-21 05:00:00+00:00,PT60M
0,0,2023-11-21 06:00:00+00:00,PT60M
0,0,2023-11-21 07:00:00+00:00,PT60M
0,0,2023-11-21 08:00:00+00:00,PT60M
0,0,2023-11-21 09:00:00+00:00,PT60M
0,0,2023-11-21 10:00:00+00:00,PT60M
0,0,2023-11-21 11:00:00+00:00,PT60M
12,34,2023-11-21 12:00:00+00:00,PT60M
248,229,2023-11-21 13:00:00+00:00,PT60M
109,361,2023-11-21 14:00:00+00:00,PT60M
203,528,2023-11-21 15:00:00+00:00,PT60M
58,550,2023-11-21 16:00:00+00:00,PT60M
541,840,2023-11-21 17:00:00+00:00,PT60M
151,620,2023-11-21 18:00:00+00:00,PT60M
82,579,2023-11-21 19:00:00+00:00,PT60M
0,368,2023-11-21 20:00:00+00:00,PT60M
0,168,2023-11-21 21:00:00+00:00,PT60M
0,117,2023-11-21 22:00:00+00:00,PT60M
0,43,2023-11-21 23:00:00+00:00,PT60M
0,1,2023-11-22 00:00:00+00:00,PT60M
0,0,2023-11-22 01:00:00+00:00,PT60M
0,0,2023-11-22 02:00:00+00:00,PT60M
0,0,2023-11-22 03:00:00+00:00,PT60M
0,0,2023-11-22 04:00:00+00:00,PT60M
0,0,2023-11-22 05:00:00+00:00,PT60M
0,0,2023-11-22 06:00:00+00:00,PT60M
0,0,2023-11-22 07:00:00+00:00,PT60M
0,0,2023-11-22 08:00:00+00:00,PT60M
0,0,2023-11-22 09:00:00+00:00,PT60M
0,0,2023-11-22 10:00:00+00:00,PT60M
0,0,2023-11-22 11:00:00+00:00,PT60M
69,48,2023-11-22 12:00:00+00:00,PT60M
404,251,2023-11-22 13:00:00+00:00,PT60M
601,488,2023-11-22 14:00:00+00:00,PT60M
717,698,2023-11-22 15:00:00+00:00,PT60M
802,860,2023-11-22 16:00:00+00:00,PT60M
839,950,2023-11-22 17:00:00+00:00,PT60M
843,962,2023-11-22 18:00:00+00:00,PT60M
830,899,2023-11-22 19:00:00+00:00,PT60M
728,747,2023-11-22 20:00:00+00:00,PT60M
276,450,2023-11-22 21:00:00+00:00,PT60M
9,134,2023-11-22 22:00:00+00:00,PT60M
0,41,2023-11-22 23:00:00+00:00,PT60M
0,1,2023-11-23 00:00:00+00:00,PT60M
0,0,2023-11-23 01:00:00+00:00,PT60M
0,0,2023-11-23 02:00:00+00:00,PT60M
0,0,2023-11-23 03:00:00+00:00,PT60M
0,0,2023-11-23 04:00:00+00:00,PT60M
0,0,2023-11-23 05:00:00+00:00,PT60M
0,0,2023-11-23 06:00:00+00:00,PT60M
0,0,2023-11-23 07:00:00+00:00,PT60M
0,0,2023-11-23 08:00:00+00:00,PT60M
0,0,2023-11-23 09:00:00+00:00,PT60M
0,0,2023-11-23 10:00:00+00:00,PT60M
0,0,2023-11-23 11:00:00+00:00,PT60M
138,54,2023-11-23 12:00:00+00:00,PT60M
505,266,2023-11-23 13:00:00+00:00,PT60M
333,419,2023-11-23 14:00:00+00:00,PT60M
697,687,2023-11-23 15:00:00+00:00,PT60M
563,776,2023-11-23 16:00:00+00:00,PT60M
300,740,2023-11-23 17:00:00+00:00,PT60M
468,822,2023-11-23 18:00:00+00:00,PT60M
527,797,2023-11-23 19:00:00+00:00,PT60M
462,664,2023-11-23 20:00:00+00:00,PT60M
546,533,2023-11-23 21:00:00+00:00,PT60M
233,277,2023-11-23 22:00:00+00:00,PT60M
155,100,2023-11-23 23:00:00+00:00,PT60M
0,1,2023-11-24 00:00:00+00:00,PT60M
0,0,2023-11-24 01:00:00+00:00,PT60M
0,0,2023-11-24 02:00:00+00:00,PT60M
0,0,2023-11-24 03:00:00+00:00,PT60M
0,0,2023-11-24 04:00:00+00:00,PT60M
0,0,2023-11-24 05:00:00+00:00,PT60M
0,0,2023-11-24 06:00:00+00:00,PT60M
0,0,2023-11-24 07:00:00+00:00,PT60M
0,0,2023-11-24 08:00:00+00:00,PT60M
0,0,2023-11-24 09:00:00+00:00,PT60M
0,0,2023-11-24 10:00:00+00:00,PT60M
0,0,2023-11-24 11:00:00+00:00,PT60M
8,35,2023-11-24 12:00:00+00:00,PT60M
135,200,2023-11-24 13:00:00+00:00,PT60M
225,394,2023-11-24 14:00:00+00:00,PT60M
521,640,2023-11-24 15:00:00+00:00,PT60M
510,756,2023-11-24 16:00:00+00:00,PT60M
729,908,2023-11-24 17:00:00+00:00,PT60M
759,929,2023-11-24 18:00:00+00:00,PT60M
833,899,2023-11-24 19:00:00+00:00,PT60M
779,762,2023-11-24 20:00:00+00:00,PT60M
654,557,2023-11-24 21:00:00+00:00,PT60M
536,337,2023-11-24 22:00:00+00:00,PT60M
226,108,2023-11-24 23:00:00+00:00,PT60M
0,1,2023-11-25 00:00:00+00:00,PT60M
0,0,2023-11-25 01:00:00+00:00,PT60M
0,0,2023-11-25 02:00:00+00:00,PT60M
0,0,2023-11-25 03:00:00+00:00,PT60M
0,0,2023-11-25 04:00:00+00:00,PT60M
0,0,2023-11-25 05:00:00+00:00,PT60M
0,0,2023-11-25 06:00:00+00:00,PT60M
0,0,2023-11-25 07:00:00+00:00,PT60M
0,0,2023-11-25 08:00:00+00:00,PT60M
0,0,2023-11-25 09:00:00+00:00,PT60M
0,0,2023-11-25 10:00:00+00:00,PT60M
0,0,2023-11-25 11:00:00+00:00,PT60M
100,50,2023-11-25 12:00:00+00:00,PT60M
284,227,2023-11-25 13:00:00+00:00,PT60M
41,328,2023-11-25 14:00:00+00:00,PT60M
32,454,2023-11-25 15:00:00+00:00,PT60M
394,715,2023-11-25 16:00:00+00:00,PT60M
684,896,2023-11-25 17:00:00+00:00,PT60M
789,946,2023-11-25 18:00:00+00:00,PT60M
761,881,2023-11-25 19:00:00+00:00,PT60M
714,747,2023-11-25 20:00:00+00:00,PT60M
633,557,2023-11-25 21:00:00+00:00,PT60M
442,323,2023-11-25 22:00:00+00:00,PT60M
8,75,2023-11-25 23:00:00+00:00,PT60M
0,1,2023-11-26 00:00:00+00:00,PT60M
0,0,2023-11-26 01:00:00+00:00,PT60M
0,0,2023-11-26 02:00:00+00:00,PT60M
0,0,2023-11-26 03:00:00+00:00,PT60M
0,0,2023-11-26 04:00:00+00:00,PT60M
0,0,2023-11-26 05:00:00+00:00,PT60M
0,0,2023-11-26 06:00:00+00:00,PT60M
0,0,2023-11-26 07:00:00+00:00,PT60M
0,0,2023-11-26 08:00:00+00:00,PT60M
0,0,2023-11-26 09:00:00+00:00,PT60M
0,0,2023-11-26 10:00:00+00:00,PT60M
0,0,2023-11-26 11:00:00+00:00,PT60M
0,19,2023-11-26 12:00:00+00:00,PT60M
0,109,2023-11-26 13:00:00+00:00,PT60M
0,129,2023-11-26 14:00:00+00:00,PT60M
0,165,2023-11-26 15:00:00+00:00,PT60M
0,202,2023-11-26 16:00:00+00:00,PT60M
0,168,2023-11-26 17:00:00+00:00,PT60M
0,206,2023-11-26 18:00:00+00:00,PT60M
0,133,2023-11-26 19:00:00+00:00,PT60M
0,272,2023-11-26 20:00:00+00:00,PT60M
0,225,2023-11-26 21:00:00+00:00,PT60M
0,128,2023-11-26 22:00:00+00:00,PT60M
0,45,2023-11-26 23:00:00+00:00,PT60M
0,1,2023-11-27 00:00:00+00:00,PT60M
0,0,2023-11-27 01:00:00+00:00,PT60M
0,0,2023-11-27 02:00:00+00:00,PT60M
0,0,2023-11-27 03:00:00+00:00,PT60M
0,0,2023-11-27 04:00:00+00:00,PT60M
0,0,2023-11-27 05:00:00+00:00,PT60M
0,0,2023-11-27 06:00:00+00:00,PT60M
0,0,2023-11-27 07:00:00+00:00,PT60M
0,0,2023-11-27 08:00:00+00:00,PT60M
0,0,2023-11-27 09:00:00+00:00,PT60M
0,0,2023-11-27 10:00:00+00:00,PT60M
0,0,2023-11-27 11:00:00+00:00,PT60M
0,24,2023-11-27 12:00:00+00:00,PT60M
0,115,2023-11-27 13:00:00+00:00,PT60M
0,192,2023-11-27 14:00:00+00:00,PT60M
0,267,2023-11-27 15:00:00+00:00,PT60M
0,345,2023-11-27 16:00:00+00:00,PT60M
0,310,2023-11-27 17:00:00+00:00,PT60M
76,564,2023-11-27 18:00:00+00:00,PT60M
348,710,2023-11-27 19:00:00+00:00,PT60M
598,699,2023-11-27 20:00:00+00:00,PT60M
728,574,2023-11-27 21:00:00+00:00,PT60M
404,313,2023-11-27 22:00:00+00:00,PT60M
0,56,2023-11-27 23:00:00+00:00,PT60M
0,1,2023-11-28 00:00:00+00:00,PT60M
0,0,2023-11-28 01:00:00+00:00,PT60M
0,0,2023-11-28 02:00:00+00:00,PT60M
0,0,2023-11-28 03:00:00+00:00,PT60M
0,0,2023-11-28 04:00:00+00:00,PT60M
0,0,2023-11-28 05:00:00+00:00,PT60M
0,0,2023-11-28 06:00:00+00:00,PT60M
0,0,2023-11-28 07:00:00+00:00,PT60M
0,0,2023-11-28 08:00:00+00:00,PT60M
0,0,2023-11-28 09:00:00+00:00,PT60M
0,0,2023-11-28 10:00:00+00:00,PT60M
0,0,2023-11-28 11:00:00+00:00,PT60M
54,42,2023-11-28 12:00:00+00:00,PT60M
407,245,2023-11-28 13:00:00+00:00,PT60M
615,482,2023-11-28 14:00:00+00:00,PT60M
741,695,2023-11-28 15:00:00+00:00,PT60M
856,863,2023-11-28 16:00:00+00:00,PT60M
887,953,2023-11-28 17:00:00+00:00,PT60M
886,966,2023-11-28 18:00:00+00:00,PT60M
847,900,2023-11-28 19:00:00+00:00,PT60M
808,769,2023-11-28 20:00:00+00:00,PT60M
737,579,2023-11-28 21:00:00+00:00,PT60M
505,337,2023-11-28 22:00:00+00:00,PT60M
282,118,2023-11-28 23:00:00+00:00,PT60M
0,2,2023-11-29 00:00:00+00:00,PT60M
0,0,2023-11-29 01:00:00+00:00,PT60M
0,0,2023-11-29 02:00:00+00:00,PT60M
0,0,2023-11-29 03:00:00+00:00,PT60M
0,0,2023-11-29 04:00:00+00:00,PT60M
0,0,2023-11-29 05:00:00+00:00,PT60M
0,0,2023-11-29 06:00:00+00:00,PT60M
0,0,2023-11-29 07:00:00+00:00,PT60M
0,0,2023-11-29 08:00:00+00:00,PT60M
0,0,2023-11-29 09:00:00+00:00,PT60M
0,0,2023-11-29 10:00:00+00:00,PT60M
0,0,2023-11-29 11:00:00+00:00,PT60M
6,36,2023-11-29 12:00:00+00:00,PT60M
41,171,2023-11-29 13:00:00+00:00,PT60M
397,432,2023-11-29 14:00:00+00:00,PT60M
431,601,2023-11-29 15:00:00+00:00,PT60M
776,841,2023-11-29 16:00:00+00:00,PT60M
833,939,2023-11-29 17:00:00+00:00,PT60M
847,956,2023-11-29 18:00:00+00:00,PT60M
837,897,2023-11-29 19:00:00+00:00,PT60M
800,767,2023-11-29 20:00:00+00:00,PT60M
514,525,2023-11-29 21:00:00+00:00,PT60M
14,234,2023-11-29 22:00:00+00:00,PT60M
0,73,2023-11-29 23:00:00+00:00,PT60M
0,2,2023-11-30 00:00:00+00:00,PT60M
0,0,2023-11-30 01:00:00+00:00,PT60M
0,0,2023-11-30 02:00:00+00:00,PT60M
0,0,2023-11-30 03:00:00+00:00,PT60M
0,0,2023-11-30 04:00:00+00:00,PT60M
0,0,2023-11-30 05:00:00+00:00,PT60M
0,0,2023-11-30 06:00:00+00:00,PT60M
0,0,2023-11-30 07:00:00+00:00,PT60M
0,0,2023-11-30 08:00:00+00:00,PT60M
0,0,2023-11-30 09:00:00+00:00,PT60M
0,0,2023-11-30 10:00:00+00:00,PT60M
0,0,2023-11-30 11:00:00+00:00,PT60M
0,29,2023-11-30 12:00:00+00:00,PT60M
68,189,2023-11-30 13:00:00+00:00,PT60M
114,347,2023-11-30 14:00:00+00:00,PT60M
0,405,2023-11-30 15:00:00+00:00,PT60M
228,633,2023-11-30 16:00:00+00:00,PT60M
788,924,2023-11-30 17:00:00+00:00,PT60M
823,949,2023-11-30 18:00:00+00:00,PT60M
799,887,2023-11-30 19:00:00+00:00,PT60M
760,757,2023-11-30 20:00:00+00:00,PT60M
679,568,2023-11-30 21:00:00+00:00,PT60M
308,303,2023-11-30 22:00:00+00:00,PT60M
25,90,2023-11-30 23:00:00+00:00,PT60M
0,2,2023-12-01 00:00:00+00:00,PT60M
0,0,2023-12-01 01:00:00+00:00,PT60M
0,0,2023-12-01 02:00:00+00:00,PT60M
0,0,2023-12-01 03:00:00+00:00,PT60M
0,0,2023-12-01 04:00:00+00:00,PT60M
0,0,2023-12-01 05:00:00+00:00,PT60M
0,0,2023-12-01 06:00:00+00:00,PT60M
0,0,2023-12-01 07:00:00+00:00,PT60M
0,0,2023-12-01 08:00:00+00:00,PT60M
0,0,2023-12-01 09:00:00+00:00,PT60M
0,0,2023-12-01 10:00:00+00:00,PT60M
0,0,2023-12-01 11:00:00+00:00,PT60M
0,25,2023-12-01 12:00:00+00:00,PT60M
20,153,2023-12-01 13:00:00+00:00,PT60M
125,341,2023-12-01 14:00:00+00:00,PT60M
153,501,2023-12-01 15:00:00+00:00,PT60M
298,668,2023-12-01 16:00:00+00:00,PT60M
514,823,2023-12-01 17:00:00+00:00,PT60M
656,891,2023-12-01 18:00:00+00:00,PT60M
579,811,2023-12-01 19:00:00+00:00,PT60M
391,640,2023-12-01 20:00:00+00:00,PT60M
500,523,2023-12-01 21:00:00+00:00,PT60M
437,324,2023-12-01 22:00:00+00:00,PT60M
190,108,2023-12-01 23:00:00+00:00,PT60M
0,2,2023-12-02 00:00:00+00:00,PT60M
0,0,2023-12-02 01:00:00+00:00,PT60M
0,0,2023-12-02 02:00:00+00:00,PT60M
0,0,2023-12-02 03:00:00+00:00,PT60M
0,0,2023-12-02 04:00:00+00:00,PT60M
0,0,2023-12-02 05:00:00+00:00,PT60M
0,0,2023-12-02 06:00:00+00:00,PT60M
0,0,2023-12-02 07:00:00+00:00,PT60M
0,0,2023-12-02 08:00:00+00:00,PT60M
0,0,2023-12-02 09:00:00+00:00,PT60M
0,0,2023-12-02 10:00:00+00:00,PT60M
0,0,2023-12-02 11:00:00+00:00,PT60M
42,38,2023-12-02 12:00:00+00:00,PT60M
308,222,2023-12-02 13:00:00+00:00,PT60M
521,454,2023-12-02 14:00:00+00:00,PT60M
563,638,2023-12-02 15:00:00+00:00,PT60M
446,724,2023-12-02 16:00:00+00:00,PT60M
628,863,2023-12-02 17:00:00+00:00,PT60M
828,949,2023-12-02 18:00:00+00:00,PT60M
810,890,2023-12-02 19:00:00+00:00,PT60M
778,762,2023-12-02 20:00:00+00:00,PT60M
703,575,2023-12-02 21:00:00+00:00,PT60M
561,348,2023-12-02 22:00:00+00:00,PT60M
259,119,2023-12-02 23:00:00+00:00,PT60M
0,2,2023-12-03 00:00:00+00:00,PT60M
0,0,2023-12-03 01:00:00+00:00,PT60M
0,0,2023-12-03 02:00:00+00:00,PT60M
0,0,2023-12-03 03:00:00+00:00,PT60M
0,0,2023-12-03 04:00:00+00:00,PT60M
0,0,2023-12-03 05:00:00+00:00,PT60M
0,0,2023-12-03 06:00:00+00:00,PT60M
0,0,2023-12-03 07:00:00+00:00,PT60M
0,0,2023-12-03 08:00:00+00:00,PT60M
0,0,2023-12-03 09:00:00+00:00,PT60M
0,0,2023-12-03 10:00:00+00:00,PT60M
0,0,2023-12-03 11:00:00+00:00,PT60M
33,36,2023-12-03 12:00:00+00:00,PT60M
0,149,2023-12-03 13:00:00+00:00,PT60M
0,227,2023-12-03 14:00:00+00:00,PT60M
0,304,2023-12-03 15:00:00+00:00,PT60M
85,545,2023-12-03 16:00:00+00:00,PT60M
245,699,2023-12-03 17:00:00+00:00,PT60M
340,754,2023-12-03 18:00:00+00:00,PT60M
553,797,2023-12-03 19:00:00+00:00,PT60M
341,616,2023-12-03 20:00:00+00:00,PT60M
546,536,2023-12-03 21:00:00+00:00,PT60M
0,176,2023-12-03 22:00:00+00:00,PT60M
0,66,2023-12-03 23:00:00+00:00,PT60M
0,2,2023-12-04 00:00:00+00:00,PT60M
0,0,2023-12-04 01:00:00+00:00,PT60M
0,0,2023-12-04 02:00:00+00:00,PT60M
0,0,2023-12-04 03:00:00+00:00,PT60M
0,0,2023-12-04 04:00:00+00:00,PT60M
0,0,2023-12-04 05:00:00+00:00,PT60M
0,0,2023-12-04 06:00:00+00:00,PT60M
0,0,2023-12-04 07:00:00+00:00,PT60M
0,0,2023-12-04 08:00:00+00:00,PT60M
0,0,2023-12-04 09:00:00+00:00,PT60M
0,0,2023-12-04 10:00:00+00:00,PT60M
0,0,2023-12-04 11:00:00+00:00,PT60M
12,36,2023-12-04 12:00:00+00:00,PT60M
0,159,2023-12-04 13:00:00+00:00,PT60M
32,309,2023-12-04 14:00:00+00:00,PT60M
588,644,2023-12-04 15:00:00+00:00,PT60M
837,854,2023-12-04 16:00:00+00:00,PT60M
865,945,2023-12-04 17:00:00+00:00,PT60M
755,921,2023-12-04 18:00:00+00:00,PT60M
600,815,2023-12-04 19:00:00+00:00,PT60M
367,629,2023-12-04 20:00:00+00:00,PT60M
639,558,2023-12-04 21:00:00+00:00,PT60M
516,346,2023-12-04 22:00:00+00:00,PT60M
106,106,2023-12-04 23:00:00+00:00,PT60M
0,3,2023-12-05 00:00:00+00:00,PT60M
0,0,2023-12-05 01:00:00+00:00,PT60M
0,0,2023-12-05 02:00:00+00:00,PT60M
0,0,2023-12-05 03:00:00+00:00,PT60M
0,0,2023-12-05 04:00:00+00:00,PT60M
0,0,2023-12-05 05:00:00+00:00,PT60M
0,0,2023-12-05 06:00:00+00:00,PT60M
0,0,2023-12-05 07:00:00+00:00,PT60M
0,0,2023-12-05 08:00:00+00:00,PT60M
0,0,2023-12-05 09:00:00+00:00,PT60M
0,0,2023-12-05 10:00:00+00:00,PT60M
0,0,2023-12-05 11:00:00+00:00,PT60M
2,34,2023-12-05 12:00:00+00:00,PT60M
59,159,2023-12-05 13:00:00+00:00,PT60M
0,249,2023-12-05 14:00:00+00:00,PT60M
12,430,2023-12-05 15:00:00+00:00,PT60M
108,538,2023-12-05 16:00:00+00:00,PT60M
220,692,2023-12-05 17:00:00+00:00,PT60M
1,517,2023-12-05 18:00:00+00:00,PT60M
206,659,2023-12-05 19:00:00+00:00,PT60M
511,686,2023-12-05 20:00:00+00:00,PT60M
143,426,2023-12-05 21:00:00+00:00,PT60M
0,193,2023-12-05 22:00:00+00:00,PT60M
0,62,2023-12-05 23:00:00+00:00,PT60M
0,2,2023-12-06 00:00:00+00:00,PT60M
0,0,2023-12-06 01:00:00+00:00,PT60M
0,0,2023-12-06 02:00:00+00:00,PT60M
0,0,2023-12-06 03:00:00+00:00,PT60M
0,0,2023-12-06 04:00:00+00:00,PT60M
0,0,2023-12-06 05:00:00+00:00,PT60M
0,0,2023-12-06 06:00:00+00:00,PT60M
0,0,2023-12-06 07:00:00+00:00,PT60M
0,0,2023-12-06 08:00:00+00:00,PT60M
0,0,2023-12-06 09:00:00+00:00,PT60M
0,0,2023-12-06 10:00:00+00:00,PT60M
0,0,2023-12-06 11:00:00+00:00,PT60M
0,31,2023-12-06 12:00:00+00:00,PT60M
195,203,2023-12-06 13:00:00+00:00,PT60M
506,447,2023-12-06 14:00:00+00:00,PT60M
698,671,2023-12-06 15:00:00+00:00,PT60M
470,717,2023-12-06 16:00:00+00:00,PT60M
2,529,2023-12-06 17:00:00+00:00,PT60M
19,533,2023-12-06 18:00:00+00:00,PT60M
242,640,2023-12-06 19:00:00+00:00,PT60M
740,750,2023-12-06 20:00:00+00:00,PT60M
441,512,2023-12-06 21:00:00+00:00,PT60M
74,245,2023-12-06 22:00:00+00:00,PT60M
59,94,2023-12-06 23:00:00+00:00,PT60M
0,2,2023-12-07 00:00:00+00:00,PT60M
0,0,2023-12-07 01:00:00+00:00,PT60M
0,0,2023-12-07 02:00:00+00:00,PT60M
0,0,2023-12-07 03:00:00+00:00,PT60M
0,0,2023-12-07 04:00:00+00:00,PT60M
0,0,2023-12-07 05:00:00+00:00,PT60M
0,0,2023-12-07 06:00:00+00:00,PT60M
0,0,2023-12-07 07:00:00+00:00,PT60M
0,0,2023-12-07 08:00:00+00:00,PT60M
0,0,2023-12-07 09:00:00+00:00,PT60M
0,0,2023-12-07 10:00:00+00:00,PT60M
0,0,2023-12-07 11:00:00+00:00,PT60M
7,28,2023-12-07 12:00:00+00:00,PT60M
76,177,2023-12-07 13:00:00+00:00,PT60M
482,438,2023-12-07 14:00:00+00:00,PT60M
370,568,2023-12-07 15:00:00+00:00,PT60M
273,647,2023-12-07 16:00:00+00:00,PT60M
542,823,2023-12-07 17:00:00+00:00,PT60M
327,746,2023-12-07 18:00:00+00:00,PT60M
381,725,2023-12-07 19:00:00+00:00,PT60M
335,611,2023-12-07 20:00:00+00:00,PT60M
275,462,2023-12-07 21:00:00+00:00,PT60M
325,313,2023-12-07 22:00:00+00:00,PT60M
26,97,2023-12-07 23:00:00+00:00,PT60M
0,3,2023-12-08 00:00:00+00:00,PT60M
0,0,2023-12-08 01:00:00+00:00,PT60M
0,0,2023-12-08 02:00:00+00:00,PT60M
0,0,2023-12-08 03:00:00+00:00,PT60M
0,0,2023-12-08 04:00:00+00:00,PT60M
0,0,2023-12-08 05:00:00+00:00,PT60M
0,0,2023-12-08 06:00:00+00:00,PT60M
0,0,2023-12-08 07:00:00+00:00,PT60M
0,0,2023-12-08 08:00:00+00:00,PT60M
0,0,2023-12-08 09:00:00+00:00,PT60M
0,0,2023-12-08 10:00:00+00:00,PT60M
0,0,2023-12-08 11:00:00+00:00,PT60M
118,44,2023-12-08 12:00:00+00:00,PT60M
527,249,2023-12-08 13:00:00+00:00,PT60M
703,482,2023-12-08 14:00:00+00:00,PT60M
795,689,2023-12-08 15:00:00+00:00,PT60M
877,853,2023-12-08 16:00:00+00:00,PT60M
905,945,2023-12-08 17:00:00+00:00,PT60M
908,964,2023-12-08 18:00:00+00:00,PT60M
890,907,2023-12-08 19:00:00+00:00,PT60M
839,776,2023-12-08 20:00:00+00:00,PT60M
402,492,2023-12-08 21:00:00+00:00,PT60M
582,358,2023-12-08 22:00:00+00:00,PT60M
69,96,2023-12-08 23:00:00+00:00,PT60M
0,3,2023-12-09 00:00:00+00:00,PT60M
0,0,2023-12-09 01:00:00+00:00,PT60M
0,0,2023-12-09 02:00:00+00:00,PT60M
0,0,2023-12-09 03:00:00+00:00,PT60M
0,0,2023-12-09 04:00:00+00:00,PT60M
0,0,2023-12-09 05:00:00+00:00,PT60M
0,0,2023-12-09 06:00:00+00:00,PT60M
0,0,2023-12-09 07:00:00+00:00,PT60M
0,0,2023-12-09 08:00:00+00:00,PT60M
0,0,2023-12-09 09:00:00+00:00,PT60M
0,0,2023-12-09 10:00:00+00:00,PT60M
0,0,2023-12-09 11:00:00+00:00,PT60M
0,22,2023-12-09 12:00:00+00:00,PT60M
21,162,2023-12-09 13:00:00+00:00,PT60M
35,255,2023-12-09 14:00:00+00:00,PT60M
174,499,2023-12-09 15:00:00+00:00,PT60M
404,696,2023-12-09 16:00:00+00:00,PT60M
136,624,2023-12-09 17:00:00+00:00,PT60M
0,391,2023-12-09 18:00:00+00:00,PT60M
238,657,2023-12-09 19:00:00+00:00,PT60M
548,685,2023-12-09 20:00:00+00:00,PT60M
722,583,2023-12-09 21:00:00+00:00,PT60M
556,356,2023-12-09 22:00:00+00:00,PT60M
188,119,2023-12-09 23:00:00+00:00,PT60M
0,4,2023-12-10 00:00:00+00:00,PT60M
0,0,2023-12-10 01:00:00+00:00,PT60M
0,0,2023-12-10 02:00:00+00:00,PT60M
0,0,2023-12-10 03:00:00+00:00,PT60M
0,0,2023-12-10 04:00:00+00:00,PT60M
0,0,2023-12-10 05:00:00+00:00,PT60M
0,0,2023-12-10 06:00:00+00:00,PT60M
0,0,2023-12-10 07:00:00+00:00,PT60M
0,0,2023-12-10 08:00:00+00:00,PT60M
0,0,2023-12-10 09:00:00+00:00,PT60M
0,0,2023-12-10 10:00:00+00:00,PT60M
0,0,2023-12-10 11:00:00+00:00,PT60M
62,37,2023-12-10 12:00:00+00:00,PT60M
394,228,2023-12-10 13:00:00+00:00,PT60M
614,463,2023-12-10 14:00:00+00:00,PT60M
702,664,2023-12-10 15:00:00+00:00,PT60M
751,810,2023-12-10 16:00:00+00:00,PT60M
901,943,2023-12-10 17:00:00+00:00,PT60M
914,965,2023-12-10 18:00:00+00:00,PT60M
885,907,2023-12-10 19:00:00+00:00,PT60M
653,724,2023-12-10 20:00:00+00:00,PT60M
569,538,2023-12-10 21:00:00+00:00,PT60M
641,370,2023-12-10 22:00:00+00:00,PT60M
364,138,2023-12-10 23:00:00+00:00,PT60M
0,4,2023-12-11 00:00:00+00:00,PT60M
0,0,2023-12-11 01:00:00+00:00,PT60M
0,0,2023-12-11 02:00:00+00:00,PT60M
0,0,2023-12-11 03:00:00+00:00,PT60M
0,0,2023-12-11 04:00:00+00:00,PT60M
0,0,2023-12-11 05:00:00+00:00,PT60M
0,0,2023-12-11 06:00:00+00:00,PT60M
0,0,2023-12-11 07:00:00+00:00,PT60M
0,0,2023-12-11 08:00:00+00:00,PT60M
0,0,2023-12-11 09:00:00+00:00,PT60M
0,0,2023-12-11 10:00:00+00:00,PT60M
0,0,2023-12-11 11:00:00+00:00,PT60M
0,31,2023-12-11 12:00:00+00:00,PT60M
0,139,2023-12-11 13:00:00+00:00,PT60M
0,256,2023-12-11 14:00:00+00:00,PT60M
0,314,2023-12-11 15:00:00+00:00,PT60M
0,437,2023-12-11 16:00:00+00:00,PT60M
320,721,2023-12-11 17:00:00+00:00,PT60M
713,899,2023-12-11 18:00:00+00:00,PT60M
728,857,2023-12-11 19:00:00+00:00,PT60M
665,727,2023-12-11 20:00:00+00:00,PT60M
738,590,2023-12-11 21:00:00+00:00,PT60M
102,223,2023-12-11 22:00:00+00:00,PT60M
0,46,2023-12-11 23:00:00+00:00,PT60M
0,3,2023-12-12 00:00:00+00:00,PT60M
0,0,2023-12-12 01:00:00+00:00,PT60M
0,0,2023-12-12 02:00:00+00:00,PT60M
0,0,2023-12-12 03:00:00+00:00,PT60M
0,0,2023-12-12 04:00:00+00:00,PT60M
0,0,2023-12-12 05:00:00+00:00,PT60M
0,0,2023-12-12 06:00:00+00:00,PT60M
0,0,2023-12-12 07:00:00+00:00,PT60M
