air_temp,dni,ghi,period_end,period
6,0,0,2024-02-19T10:00:00Z,PT60M
6,0,0,2024-02-19T11:00:00Z,PT60M
7,0,15,2024-02-19T12:00:00Z,PT60M
7,6,143,2024-02-19T13:00:00Z,PT60M
9,242,385,2024-02-19T14:00:00Z,PT60M
12,335,555,2024-02-19T15:00:00Z,PT60M
14,258,682,2024-02-19T16:00:00Z,PT60M
16,61,609,2024-02-19T17:00:00Z,PT60M
17,14,576,2024-02-19T18:00:00Z,PT60M
17,94,685,2024-02-19T19:00:00Z,PT60M
16,275,675,2024-02-19T20:00:00Z,PT60M
16,725,695,2024-02-19T21:00:00Z,PT60M
13,771,491,2024-02-19T22:00:00Z,PT60M
12,173,152,2024-02-19T23:00:00Z,PT60M
11,0,7,2024-02-20T00:00:00Z,PT60M
11,0,0,2024-02-20T01:00:00Z,PT60M
11,0,0,2024-02-20T02:00:00Z,PT60M
10,0,0,2024-02-20T03:00:00Z,PT60M
9,0,0,2024-02-20T04:00:00Z,PT60M
9,0,0,2024-02-20T05:00:00Z,PT60M
9,0,0,2024-02-20T06:00:00Z,PT60M
8,0,0,2024-02-20T07:00:00Z,PT60M
8,0,0,2024-02-20T08:00:00Z,PT60M
8,0,0,2024-02-20T09:00:00Z,PT60M
8,0,0,2024-02-20T10:00:00Z,PT60M
8,0,0,2024-02-20T11:00:00Z,PT60M
8,0,14,2024-02-20T12:00:00Z,PT60M
8,81,155,2024-02-20T13:00:00Z,PT60M
9,688,484,2024-02-20T14:00:00Z,PT60M
11,435,614,2024-02-20T15:00:00Z,PT60M
12,386,741,2024-02-20T16:00:00Z,PT60M
13,139,674,2024-02-20T17:00:00Z,PT60M
13,27,636,2024-02-20T18:00:00Z,PT60M
13,298,778,2024-02-20T19:00:00Z,PT60M
13,33,474,2024-02-20T20:00:00Z,PT60M
11,0,241,2024-02-20T21:00:00Z,PT60M
10,0,134,2024-02-20T22:00:00Z,PT60M
8,0,68,2024-02-20T23:00:00Z,PT60M
8,0,6,2024-02-21T00:00:00Z,PT60M
8,0,0,2024-02-21T01:00:00Z,PT60M
8,0,0,2024-02-21T02:00:00Z,PT60M
8,0,0,2024-02-21T03:00:00Z,PT60M
8,0,0,2024-02-21T04:00:00Z,PT60M
8,0,0,2024-02-21T05:00:00Z,PT60M
8,0,0,2024-02-21T06:00:00Z,PT60M
7,0,0,2024-02-21T07:00:00Z,PT60M
7,0,0,2024-02-21T08:00:00Z,PT60M
7,0,0,2024-02-21T09:00:00Z,PT60M
7,0,0,2024-02-21T10:00:00Z,PT60M
6,0,0,2024-02-21T11:00:00Z,PT60M
7,33,16,2024-02-21T12:00:00Z,PT60M
7,242,186,2024-02-21T13:00:00Z,PT60M
8,115,277,2024-02-21T14:00:00Z,PT60M
9,203,499,2024-02-21T15:00:00Z,PT60M
10,146,584,2024-02-21T16:00:00Z,PT60M
13,46,574,2024-02-21T17:00:00Z,PT60M
14,61,662,2024-02-21T18:00:00Z,PT60M
14,8,554,2024-02-21T19:00:00Z,PT60M
14,6,467,2024-02-21T20:00:00Z,PT60M
13,9,358,2024-02-21T21:00:00Z,PT60M
11,0,248,2024-02-21T22:00:00Z,PT60M
9,0,90,2024-02-21T23:00:00Z,PT60M
9,0,6,2024-02-22T00:00:00Z,PT60M
9,0,0,2024-02-22T01:00:00Z,PT60M
8,0,0,2024-02-22T02:00:00Z,PT60M
8,0,0,2024-02-22T03:00:00Z,PT60M
7,0,0,2024-02-22T04:00:00Z,PT60M
7,0,0,2024-02-22T05:00:00Z,PT60M
7,0,0,2024-02-22T06:00:00Z,PT60M
7,0,0,2024-02-22T07:00:00Z,PT60M
7,0,0,2024-02-22T08:00:00Z,PT60M
7,0,0,2024-02-22T09:00:00Z,PT60M
6,0,0,2024-02-22T10:00:00Z,PT60M
5,0,0,2024-02-22T11:00:00Z,PT60M
6,10,16,2024-02-22T12:00:00Z,PT60M
7,205,189,2024-02-22T13:00:00Z,PT60M
8,854,517,2024-02-22T14:00:00Z,PT60M
10,584,661,2024-02-22T15:00:00Z,PT60M
12,174,644,2024-02-22T16:00:00Z,PT60M
14,242,758,2024-02-22T17:00:00Z,PT60M
15,180,725,2024-02-22T18:00:00Z,PT60M
15,763,982,2024-02-22T19:00:00Z,PT60M
16,857,910,2024-02-22T20:00:00Z,PT60M
15,818,726,2024-02-22T21:00:00Z,PT60M
13,591,463,2024-02-22T22:00:00Z,PT60M
11,178,180,2024-02-22T23:00:00Z,PT60M
10,5,17,2024-02-23T00:00:00Z,PT60M
10,0,0,2024-02-23T01:00:00Z,PT60M
9,0,0,2024-02-23T02:00:00Z,PT60M
8,0,0,2024-02-23T03:00:00Z,PT60M
7,0,0,2024-02-23T04:00:00Z,PT60M
7,0,0,2024-02-23T05:00:00Z,PT60M
7,0,0,2024-02-23T06:00:00Z,PT60M
6,0,0,2024-02-23T07:00:00Z,PT60M
6,0,0,2024-02-23T08:00:00Z,PT60M
6,0,0,2024-02-23T09:00:00Z,PT60M
6,0,0,2024-02-23T10:00:00Z,PT60M
7,0,0,2024-02-23T11:00:00Z,PT60M
8,0,9,2024-02-23T12:00:00Z,PT60M
8,0,89,2024-02-23T13:00:00Z,PT60M
9,296,393,2024-02-23T14:00:00Z,PT60M
9,556,656,2024-02-23T15:00:00Z,PT60M
11,288,701,2024-02-23T16:00:00Z,PT60M
13,239,764,2024-02-23T17:00:00Z,PT60M
15,121,634,2024-02-23T18:00:00Z,PT60M
15,0,342,2024-02-23T19:00:00Z,PT60M
15,133,612,2024-02-23T20:00:00Z,PT60M
14,598,662,2024-02-23T21:00:00Z,PT60M
12,171,359,2024-02-23T22:00:00Z,PT60M
10,7,120,2024-02-23T23:00:00Z,PT60M
10,0,13,2024-02-24T00:00:00Z,PT60M
9,0,0,2024-02-24T01:00:00Z,PT60M
9,0,0,2024-02-24T02:00:00Z,PT60M
7,0,0,2024-02-24T03:00:00Z,PT60M
6,0,0,2024-02-24T04:00:00Z,PT60M
6,0,0,2024-02-24T05:00:00Z,PT60M
6,0,0,2024-02-24T06:00:00Z,PT60M
5,0,0,2024-02-24T07:00:00Z,PT60M
5,0,0,2024-02-24T08:00:00Z,PT60M
4,0,0,2024-02-24T09:00:00Z,PT60M
5,0,0,2024-02-24T10:00:00Z,PT60M
5,0,0,2024-02-24T11:00:00Z,PT60M
6,0,7,2024-02-24T12:00:00Z,PT60M
7,0,79,2024-02-24T13:00:00Z,PT60M
7,10,273,2024-02-24T14:00:00Z,PT60M
8,189,535,2024-02-24T15:00:00Z,PT60M
9,246,682,2024-02-24T16:00:00Z,PT60M
11,27,581,2024-02-24T17:00:00Z,PT60M
12,88,697,2024-02-24T18:00:00Z,PT60M
12,0,248,2024-02-24T19:00:00Z,PT60M
12,0,368,2024-02-24T20:00:00Z,PT60M
12,105,358,2024-02-24T21:00:00Z,PT60M
11,257,377,2024-02-24T22:00:00Z,PT60M
10,185,170,2024-02-24T23:00:00Z,PT60M
9,72,17,2024-02-25T00:00:00Z,PT60M
9,0,0,2024-02-25T01:00:00Z,PT60M
8,0,0,2024-02-25T02:00:00Z,PT60M
7,0,0,2024-02-25T03:00:00Z,PT60M
7,0,0,2024-02-25T04:00:00Z,PT60M
7,0,0,2024-02-25T05:00:00Z,PT60M
7,0,0,2024-02-25T06:00:00Z,PT60M
7,0,0,2024-02-25T07:00:00Z,PT60M
6,0,0,2024-02-25T08:00:00Z,PT60M
5,0,0,2024-02-25T09:00:00Z,PT60M
5,0,0,2024-02-25T10:00:00Z,PT60M
4,0,0,2024-02-25T11:00:00Z,PT60M
4,39,20,2024-02-25T12:00:00Z,PT60M
6,521,231,2024-02-25T13:00:00Z,PT60M
7,771,514,2024-02-25T14:00:00Z,PT60M
10,889,770,2024-02-25T15:00:00Z,PT60M
12,800,918,2024-02-25T16:00:00Z,PT60M
13,791,1028,2024-02-25T17:00:00Z,PT60M
13,663,1014,2024-02-25T18:00:00Z,PT60M
13,595,950,2024-02-25T19:00:00Z,PT60M
13,184,661,2024-02-25T20:00:00Z,PT60M
14,0,296,2024-02-25T21:00:00Z,PT60M
13,0,140,2024-02-25T22:00:00Z,PT60M
12,0,48,2024-02-25T23:00:00Z,PT60M
11,0,4,2024-02-26T00:00:00Z,PT60M
9,0,0,2024-02-26T01:00:00Z,PT60M
9,0,0,2024-02-26T02:00:00Z,PT60M
8,0,0,2024-02-26T03:00:00Z,PT60M
7,0,0,2024-02-26T04:00:00Z,PT60M
7,0,0,2024-02-26T05:00:00Z,PT60M
7,0,0,2024-02-26T06:00:00Z,PT60M
7,0,0,2024-02-26T07:00:00Z,PT60M
7,0,0,2024-02-26T08:00:00Z,PT60M
7,0,0,2024-02-26T09:00:00Z,PT60M
7,0,0,2024-02-26T10:00:00Z,PT60M
6,0,0,2024-02-26T11:00:00Z,PT60M
7,0,13,2024-02-26T12:00:00Z,PT60M
8,0,112,2024-02-26T13:00:00Z,PT60M
9,40,324,2024-02-26T14:00:00Z,PT60M
12,198,556,2024-02-26T15:00:00Z,PT60M
13,372,766,2024-02-26T16:00:00Z,PT60M
14,57,633,2024-02-26T17:00:00Z,PT60M
15,55,708,2024-02-26T18:00:00Z,PT60M
15,123,703,2024-02-26T19:00:00Z,PT60M
14,29,426,2024-02-26T20:00:00Z,PT60M
14,0,232,2024-02-26T21:00:00Z,PT60M
11,0,173,2024-02-26T22:00:00Z,PT60M
10,0,40,2024-02-26T23:00:00Z,PT60M
9,0,6,2024-02-27T00:00:00Z,PT60M
9,0,0,2024-02-27T01:00:00Z,PT60M
9,0,0,2024-02-27T02:00:00Z,PT60M
9,0,0,2024-02-27T03:00:00Z,PT60M
8,0,0,2024-02-27T04:00:00Z,PT60M
8,0,0,2024-02-27T05:00:00Z,PT60M
8,0,0,2024-02-27T06:00:00Z,PT60M
8,0,0,2024-02-27T07:00:00Z,PT60M
7,0,0,2024-02-27T08:00:00Z,PT60M
7,0,0,2024-02-27T09:00:00Z,PT60M
7,0,0,2024-02-27T10:00:00Z,PT60M
7,0,0,2024-02-27T11:00:00Z,PT60M
7,0,9,2024-02-27T12:00:00Z,PT60M
8,4,142,2024-02-27T13:00:00Z,PT60M
10,35,299,2024-02-27T14:00:00Z,PT60M
12,158,531,2024-02-27T15:00:00Z,PT60M
14,604,839,2024-02-27T16:00:00Z,PT60M
15,423,859,2024-02-27T17:00:00Z,PT60M
15,619,971,2024-02-27T18:00:00Z,PT60M
14,168,713,2024-02-27T19:00:00Z,PT60M
14,26,488,2024-02-27T20:00:00Z,PT60M
14,0,219,2024-02-27T21:00:00Z,PT60M
13,20,202,2024-02-27T22:00:00Z,PT60M
12,196,178,2024-02-27T23:00:00Z,PT60M
10,0,12,2024-02-28T00:00:00Z,PT60M
10,0,0,2024-02-28T01:00:00Z,PT60M
9,0,0,2024-02-28T02:00:00Z,PT60M
8,0,0,2024-02-28T03:00:00Z,PT60M
8,0,0,2024-02-28T04:00:00Z,PT60M
8,0,0,2024-02-28T05:00:00Z,PT60M
7,0,0,2024-02-28T06:00:00Z,PT60M
7,0,0,2024-02-28T07:00:00Z,PT60M
7,0,0,2024-02-28T08:00:00Z,PT60M
7,0,0,2024-02-28T09:00:00Z,PT60M
6,0,0,2024-02-28T10:00:00Z,PT60M
6,0,0,2024-02-28T11:00:00Z,PT60M
6,2,18,2024-02-28T12:00:00Z,PT60M
7,236,194,2024-02-28T13:00:00Z,PT60M
9,723,500,2024-02-28T14:00:00Z,PT60M
12,445,625,2024-02-28T15:00:00Z,PT60M
13,135,642,2024-02-28T16:00:00Z,PT60M
14,0,357,2024-02-28T17:00:00Z,PT60M
15,0,200,2024-02-28T18:00:00Z,PT60M
15,0,225,2024-02-28T19:00:00Z,PT60M
14,6,498,2024-02-28T20:00:00Z,PT60M
13,113,499,2024-02-28T21:00:00Z,PT60M
11,92,229,2024-02-28T22:00:00Z,PT60M
10,0,50,2024-02-28T23:00:00Z,PT60M
10,0,3,2024-02-29T00:00:00Z,PT60M
9,0,0,2024-02-29T01:00:00Z,PT60M
9,0,0,2024-02-29T02:00:00Z,PT60M
9,0,0,2024-02-29T03:00:00Z,PT60M
8,0,0,2024-02-29T04:00:00Z,PT60M
8,0,0,2024-02-29T05:00:00Z,PT60M
8,0,0,2024-02-29T06:00:00Z,PT60M
8,0,0,2024-02-29T07:00:00Z,PT60M
7,0,0,2024-02-29T08:00:00Z,PT60M
6,0,0,2024-02-29T09:00:00Z,PT60M
7,0,0,2024-02-29T10:00:00Z,PT60M
7,0,0,2024-02-29T11:00:00Z,PT60M
7,0,11,2024-02-29T12:00:00Z,PT60M
7,0,86,2024-02-29T13:00:00Z,PT60M
8,141,323,2024-02-29T14:00:00Z,PT60M
10,0,211,2024-02-29T15:00:00Z,PT60M
11,0,404,2024-02-29T16:00:00Z,PT60M
12,0,349,2024-02-29T17:00:00Z,PT60M
13,0,354,2024-02-29T18:00:00Z,PT60M
13,0,277,2024-02-29T19:00:00Z,PT60M
13,0,246,2024-02-29T20:00:00Z,PT60M
13,269,536,2024-02-29T21:00:00Z,PT60M
13,647,466,2024-02-29T22:00:00Z,PT60M
12,71,125,2024-02-29T23:00:00Z,PT60M
11,0,10,2024-03-01T00:00:00Z,PT60M
10,0,0,2024-03-01T01:00:00Z,PT60M
9,0,0,2024-03-01T02:00:00Z,PT60M
8,0,0,2024-03-01T03:00:00Z,PT60M
8,0,0,2024-03-01T04:00:00Z,PT60M
7,0,0,2024-03-01T05:00:00Z,PT60M
7,0,0,2024-03-01T06:00:00Z,PT60M
6,0,0,2024-03-01T07:00:00Z,PT60M
6,0,0,2024-03-01T08:00:00Z,PT60M
6,0,0,2024-03-01T09:00:00Z,PT60M
6,0,0,2024-03-01T10:00:00Z,PT60M
6,0,0,2024-03-01T11:00:00Z,PT60M
6,0,15,2024-03-01T12:00:00Z,PT60M
6,112,179,2024-03-01T13:00:00Z,PT60M
8,171,378,2024-03-01T14:00:00Z,PT60M
11,537,670,2024-03-01T15:00:00Z,PT60M
13,525,815,2024-03-01T16:00:00Z,PT60M
14,497,898,2024-03-01T17:00:00Z,PT60M
15,823,1066,2024-03-01T18:00:00Z,PT60M
14,522,906,2024-03-01T19:00:00Z,PT60M
14,80,514,2024-03-01T20:00:00Z,PT60M
13,0,148,2024-03-01T21:00:00Z,PT60M
12,0,134,2024-03-01T22:00:00Z,PT60M
11,0,100,2024-03-01T23:00:00Z,PT60M
10,0,8,2024-03-02T00:00:00Z,PT60M
10,0,0,2024-03-02T01:00:00Z,PT60M
9,0,0,2024-03-02T02:00:00Z,PT60M
9,0,0,2024-03-02T03:00:00Z,PT60M
8,0,0,2024-03-02T04:00:00Z,PT60M
8,0,0,2024-03-02T05:00:00Z,PT60M
8,0,0,2024-03-02T06:00:00Z,PT60M
7,0,0,2024-03-02T07:00:00Z,PT60M
7,0,0,2024-03-02T08:00:00Z,PT60M
7,0,0,2024-03-02T09:00:00Z,PT60M
7,0,0,2024-03-02T10:00:00Z,PT60M
7,0,0,2024-03-02T11:00:00Z,PT60M
7,0,13,2024-03-02T12:00:00Z,PT60M
8,0,116,2024-03-02T13:00:00Z,PT60M
9,0,225,2024-03-02T14:00:00Z,PT60M
11,73,492,2024-03-02T15:00:00Z,PT60M
13,265,708,2024-03-02T16:00:00Z,PT60M
13,500,888,2024-03-02T17:00:00Z,PT60M
13,0,495,2024-03-02T18:00:00Z,PT60M
13,0,118,2024-03-02T19:00:00Z,PT60M
12,0,75,2024-03-02T20:00:00Z,PT60M
10,0,270,2024-03-02T21:00:00Z,PT60M
10,0,153,2024-03-02T22:00:00Z,PT60M
10,0,73,2024-03-02T23:00:00Z,PT60M
9,0,5,2024-03-03T00:00:00Z,PT60M
9,0,0,2024-03-03T01:00:00Z,PT60M
9,0,0,2024-03-03T02:00:00Z,PT60M
9,0,0,2024-03-03T03:00:00Z,PT60M
9,0,0,2024-03-03T04:00:00Z,PT60M
8,0,0,2024-03-03T05:00:00Z,PT60M
8,0,0,2024-03-03T06:00:00Z,PT60M
8,0,0,2024-03-03T07:00:00Z,PT60M
7,0,0,2024-03-03T08:00:00Z,PT60M
8,0,0,2024-03-03T09:00:00Z,PT60M
7,0,0,2024-03-03T10:00:00Z,PT60M
7,0,0,2024-03-03T11:00:00Z,PT60M
7,0,16,2024-03-03T12:00:00Z,PT60M
7,169,189,2024-03-03T13:00:00Z,PT60M
8,158,349,2024-03-03T14:00:00Z,PT60M
11,55,471,2024-03-03T15:00:00Z,PT60M
13,0,405,2024-03-03T16:00:00Z,PT60M
13,146,627,2024-03-03T17:00:00Z,PT60M
13,541,938,2024-03-03T18:00:00Z,PT60M
14,33,588,2024-03-03T19:00:00Z,PT60M
14,46,514,2024-03-03T20:00:00Z,PT60M
13,6,403,2024-03-03T21:00:00Z,PT60M
13,1,238,2024-03-03T22:00:00Z,PT60M
12,0,64,2024-03-03T23:00:00Z,PT60M
11,0,6,2024-03-04T00:00:00Z,PT60M
10,0,0,2024-03-04T01:00:00Z,PT60M
10,0,0,2024-03-04T02:00:00Z,PT60M
9,0,0,2024-03-04T03:00:00Z,PT60M
9,0,0,2024-03-04T04:00:00Z,PT60M
8,0,0,2024-03-04T05:00:00Z,PT60M
8,0,0,2024-03-04T06:00:00Z,PT60M
8,0,0,2024-03-04T07:00:00Z,PT60M
8,0,0,2024-03-04T08:00:00Z,PT60M
8,0,0,2024-03-04T09:00:00Z,PT60M
8,0,0,2024-03-04T10:00:00Z,PT60M
8,0,0,2024-03-04T11:00:00Z,PT60M
8,0,14,2024-03-04T12:00:00Z,PT60M
8,1,118,2024-03-04T13:00:00Z,PT60M
10,266,404,2024-03-04T14:00:00Z,PT60M
12,386,621,2024-03-04T15:00:00Z,PT60M
13,264,699,2024-03-04T16:00:00Z,PT60M
15,273,801,2024-03-04T17:00:00Z,PT60M
16,313,839,2024-03-04T18:00:00Z,PT60M
16,46,619,2024-03-04T19:00:00Z,PT60M
16,56,564,2024-03-04T20:00:00Z,PT60M
15,153,481,2024-03-04T21:00:00Z,PT60M
14,0,162,2024-03-04T22:00:00Z,PT60M
12,0,73,2024-03-04T23:00:00Z,PT60M
12,0,5,2024-03-05T00:00:00Z,PT60M
11,0,0,2024-03-05T01:00:00Z,PT60M
10,0,0,2024-03-05T02:00:00Z,PT60M
8,0,0,2024-03-05T03:00:00Z,PT60M
7,0,0,2024-03-05T04:00:00Z,PT60M
6,0,0,2024-03-05T05:00:00Z,PT60M
6,0,0,2024-03-05T06:00:00Z,PT60M
6,0,0,2024-03-05T07:00:00Z,PT60M
5,0,0,2024-03-05T08:00:00Z,PT60M
6,0,0,2024-03-05T09:00:00Z,PT60M
6,0,0,2024-03-05T10:00:00Z,PT60M
6,0,0,2024-03-05T11:00:00Z,PT60M
8,0,14,2024-03-05T12:00:00Z,PT60M
9,0,113,2024-03-05T13:00:00Z,PT60M
10,129,322,2024-03-05T14:00:00Z,PT60M
12,402,631,2024-03-05T15:00:00Z,PT60M
13,56,483,2024-03-05T16:00:00Z,PT60M
14,0,335,2024-03-05T17:00:00Z,PT60M
14,0,234,2024-03-05T18:00:00Z,PT60M
15,0,359,2024-03-05T19:00:00Z,PT60M
16,122,490,2024-03-05T20:00:00Z,PT60M
16,642,677,2024-03-05T21:00:00Z,PT60M
14,685,476,2024-03-05T22:00:00Z,PT60M
13,164,151,2024-03-05T23:00:00Z,PT60M
12,0,8,2024-03-06T00:00:00Z,PT60M
11,0,0,2024-03-06T01:00:00Z,PT60M
10,0,0,2024-03-06T02:00:00Z,PT60M
9,0,0,2024-03-06T03:00:00Z,PT60M
7,0,0,2024-03-06T04:00:00Z,PT60M
7,0,0,2024-03-06T05:00:00Z,PT60M
7,0,0,2024-03-06T06:00:00Z,PT60M
7,0,0,2024-03-06T07:00:00Z,PT60M
7,0,0,2024-03-06T08:00:00Z,PT60M
7,0,0,2024-03-06T09:00:00Z,PT60M
6,0,0,2024-03-06T10:00:00Z,PT60M
6,0,0,2024-03-06T11:00:00Z,PT60M
6,0,14,2024-03-06T12:00:00Z,PT60M
7,0,100,2024-03-06T13:00:00Z,PT60M
10,106,355,2024-03-06T14:00:00Z,PT60M
13,287,573,2024-03-06T15:00:00Z,PT60M
13,0,414,2024-03-06T16:00:00Z,PT60M
14,0,369,2024-03-06T17:00:00Z,PT60M
15,7,505,2024-03-06T18:00:00Z,PT60M
16,12,544,2024-03-06T19:00:00Z,PT60M
16,285,681,2024-03-06T20:00:00Z,PT60M
15,397,611,2024-03-06T21:00:00Z,PT60M
14,362,407,2024-03-06T22:00:00Z,PT60M
13,0,56,2024-03-06T23:00:00Z,PT60M
11,0,5,2024-03-07T00:00:00Z,PT60M
10,0,0,2024-03-07T01:00:00Z,PT60M
9,0,0,2024-03-07T02:00:00Z,PT60M
8,0,0,2024-03-07T03:00:00Z,PT60M
8,0,0,2024-03-07T04:00:00Z,PT60M
8,0,0,2024-03-07T05:00:00Z,PT60M
8,0,0,2024-03-07T06:00:00Z,PT60M
8,0,0,2024-03-07T07:00:00Z,PT60M
8,0,0,2024-03-07T08:00:00Z,PT60M
8,0,0,2024-03-07T09:00:00Z,PT60M
8,0,0,2024-03-07T10:00:00Z,PT60M
8,0,0,2024-03-07T11:00:00Z,PT60M
8,0,15,2024-03-07T12:00:00Z,PT60M
9,24,158,2024-03-07T13:00:00Z,PT60M
11,48,322,2024-03-07T14:00:00Z,PT60M
13,69,486,2024-03-07T15:00:00Z,PT60M
14,0,480,2024-03-07T16:00:00Z,PT60M
15,0,284,2024-03-07T17:00:00Z,PT60M
15,0,341,2024-03-07T18:00:00Z,PT60M
16,12,570,2024-03-07T19:00:00Z,PT60M
15,212,672,2024-03-07T20:00:00Z,PT60M
15,34,431,2024-03-07T21:00:00Z,PT60M
14,19,268,2024-03-07T22:00:00Z,PT60M
13,0,102,2024-03-07T23:00:00Z,PT60M
12,0,8,2024-03-08T00:00:00Z,PT60M
11,0,0,2024-03-08T01:00:00Z,PT60M
10,0,0,2024-03-08T02:00:00Z,PT60M
9,0,0,2024-03-08T03:00:00Z,PT60M
9,0,0,2024-03-08T04:00:00Z,PT60M
8,0,0,2024-03-08T05:00:00Z,PT60M
8,0,0,2024-03-08T06:00:00Z,PT60M
8,0,0,2024-03-08T07:00:00Z,PT60M
7,0,0,2024-03-08T08:00:00Z,PT60M
7,0,0,2024-03-08T09:00:00Z,PT60M
7,0,0,2024-03-08T10:00:00Z,PT60M
7,0,0,2024-03-08T11:00:00Z,PT60M
8,0,17,2024-03-08T12:00:00Z,PT60M
9,347,216,2024-03-08T13:00:00Z,PT60M
11,141,367,2024-03-08T14:00:00Z,PT60M
12,80,415,2024-03-08T15:00:00Z,PT60M
13,0,450,2024-03-08T16:00:00Z,PT60M
14,392,825,2024-03-08T17:00:00Z,PT60M
15,630,977,2024-03-08T18:00:00Z,PT60M
15,521,892,2024-03-08T19:00:00Z,PT60M
16,459,768,2024-03-08T20:00:00Z,PT60M
16,78,396,2024-03-08T21:00:00Z,PT60M
14,0,161,2024-03-08T22:00:00Z,PT60M
12,0,70,2024-03-08T23:00:00Z,PT60M
11,0,9,2024-03-09T00:00:00Z,PT60M
10,0,0,2024-03-09T01:00:00Z,PT60M
9,0,0,2024-03-09T02:00:00Z,PT60M
8,0,0,2024-03-09T03:00:00Z,PT60M
7,0,0,2024-03-09T04:00:00Z,PT60M
7,0,0,2024-03-09T05:00:00Z,PT60M
7,0,0,2024-03-09T06:00:00Z,PT60M
7,0,0,2024-03-09T07:00:00Z,PT60M
7,0,0,2024-03-09T08:00:00Z,PT60M
6,0,0,2024-03-09T09:00:00Z,PT60M
7,0,0,2024-03-09T10:00:00Z,PT60M
8,0,0,2024-03-09T11:00:00Z,PT60M
9,21,20,2024-03-09T12:00:00Z,PT60M
9,217,196,2024-03-09T13:00:00Z,PT60M
9,143,325,2024-03-09T14:00:00Z,PT60M
11,120,481,2024-03-09T15:00:00Z,PT60M
12,320,691,2024-03-09T16:00:00Z,PT60M
14,46,618,2024-03-09T17:00:00Z,PT60M
14,171,750,2024-03-09T18:00:00Z,PT60M
15,212,743,2024-03-09T19:00:00Z,PT60M
14,0,359,2024-03-09T20:00:00Z,PT60M
13,0,300,2024-03-09T21:00:00Z,PT60M
13,0,163,2024-03-09T22:00:00Z,PT60M
12,0,70,2024-03-09T23:00:00Z,PT60M
11,0,6,2024-03-10T00:00:00Z,PT60M
10,0,0,2024-03-10T01:00:00Z,PT60M
11,0,0,2024-03-10T02:00:00Z,PT60M
10,0,0,2024-03-10T03:00:00Z,PT60M
10,0,0,2024-03-10T04:00:00Z,PT60M
9,0,0,2024-03-10T05:00:00Z,PT60M
9,0,0,2024-03-10T06:00:00Z,PT60M
8,0,0,2024-03-10T07:00:00Z,PT60M
7,0,0,2024-03-10T08:00:00Z,PT60M
7,0,0,2024-03-10T09:00:00Z,PT60M
7,0,0,2024-03-10T10:00:00Z,PT60M
7,0,0,2024-03-10T11:00:00Z,PT60M
7,7,22,2024-03-10T12:00:00Z,PT60M
8,633,254,2024-03-10T13:00:00Z,PT60M
9,923,542,2024-03-10T14:00:00Z,PT60M
11,582,667,2024-03-10T15:00:00Z,PT60M
13,184,565,2024-03-10T16:00:00Z,PT60M
14,0,306,2024-03-10T17:00:00Z,PT60M
14,0,319,2024-03-10T18:00:00Z,PT60M
14,103,658,2024-03-10T19:00:00Z,PT60M
14,123,606,2024-03-10T20:00:00Z,PT60M
14,99,468,2024-03-10T21:00:00Z,PT60M
15,0,223,2024-03-10T22:00:00Z,PT60M
14,27,132,2024-03-10T23:00:00Z,PT60M
12,0,8,2024-03-11T00:00:00Z,PT60M
11,0,0,2024-03-11T01:00:00Z,PT60M
10,0,0,2024-03-11T02:00:00Z,PT60M
9,0,0,2024-03-11T03:00:00Z,PT60M
8,0,0,2024-03-11T04:00:00Z,PT60M
7,0,0,2024-03-11T05:00:00Z,PT60M
7,0,0,2024-03-11T06:00:00Z,PT60M
7,0,0,2024-03-11T07:00:00Z,PT60M
6,0,0,2024-03-11T08:00:00Z,PT60M
7,0,0,2024-03-11T09:00:00Z,PT60M
7,0,0,2024-03-11T10:00:00Z,PT60M
7,0,0,2024-03-11T11:00:00Z,PT60M
8,0,16,2024-03-11T12:00:00Z,PT60M
8,42,169,2024-03-11T13:00:00Z,PT60M
11,56,332,2024-03-11T14:00:00Z,PT60M
13,3,381,2024-03-11T15:00:00Z,PT60M
13,5,529,2024-03-11T16:00:00Z,PT60M
14,0,324,2024-03-11T17:00:00Z,PT60M
15,0,316,2024-03-11T18:00:00Z,PT60M
15,34,627,2024-03-11T19:00:00Z,PT60M
16,195,653,2024-03-11T20:00:00Z,PT60M
15,174,516,2024-03-11T21:00:00Z,PT60M
14,17,295,2024-03-11T22:00:00Z,PT60M
13,14,131,2024-03-11T23:00:00Z,PT60M
12,14,12,2024-03-12T00:00:00Z,PT60M
11,0,0,2024-03-12T01:00:00Z,PT60M
10,0,0,2024-03-12T02:00:00Z,PT60M
9,0,0,2024-03-12T03:00:00Z,PT60M
8,0,0,2024-03-12T04:00:00Z,PT60M
8,0,0,2024-03-12T05:00:00Z,PT60M
8,0,0,2024-03-12T06:00:00Z,PT60M
7,0,0,2024-03-12T07:00:00Z,PT60M
7,0,0,2024-03-12T08:00:00Z,PT60M
6,0,0,2024-03-12T09:00:00Z,PT60M
6,0,0,2024-03-12T10:00:00Z,PT60M
6,0,0,2024-03-12T11:00:00Z,PT60M
7,0,12,2024-03-12T12:00:00Z,PT60M
8,0,71,2024-03-12T13:00:00Z,PT60M
11,53,322,2024-03-12T14:00:00Z,PT60M
13,275,569,2024-03-12T15:00:00Z,PT60M
14,385,746,2024-03-12T16:00:00Z,PT60M
15,172,717,2024-03-12T17:00:00Z,PT60M
16,22,565,2024-03-12T18:00:00Z,PT60M
